,sofifa_id,short_name,age,height_cm,weight_kg,club_name,overall,potential,value_eur,wage_eur,international_reputation,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,nationality_Afghanistan,nationality_Algeria,nationality_Antigua & Barbuda,nationality_Argentina,nationality_Armenia,nationality_Australia,nationality_Austria,nationality_Belgium,nationality_Benin,nationality_Bermuda,nationality_Bosnia Herzegovina,nationality_Brazil,nationality_Brunei Darussalam,nationality_Burkina Faso,nationality_Cameroon,nationality_Canada,nationality_Chile,nationality_Colombia,nationality_Costa Rica,nationality_Croatia,nationality_Curacao,nationality_Cyprus,nationality_Czech Republic,nationality_DR Congo,nationality_Denmark,nationality_Ecuador,nationality_Egypt,nationality_England,nationality_Equatorial Guinea,nationality_Estonia,nationality_Finland,nationality_France,nationality_Gabon,nationality_Gambia,nationality_Germany,nationality_Ghana,nationality_Greece,nationality_Guinea,nationality_Guinea Bissau,nationality_Honduras,nationality_Hungary,nationality_Iceland,nationality_Iran,nationality_Israel,nationality_Italy,nationality_Ivory Coast,nationality_Jamaica,nationality_Japan,nationality_Kenya,nationality_Korea Republic,nationality_Kosovo,nationality_Libya,nationality_Lithuania,nationality_Mali,nationality_Mexico,nationality_Montenegro,nationality_Morocco,nationality_Netherlands,nationality_New Zealand,nationality_Nigeria,nationality_North Macedonia,nationality_Northern Ireland,nationality_Norway,nationality_Paraguay,nationality_Peru,nationality_Philippines,nationality_Poland,nationality_Portugal,nationality_Republic of Ireland,nationality_Romania,nationality_Saint Kitts and Nevis,nationality_Scotland,nationality_Senegal,nationality_Serbia,nationality_Sierra Leone,nationality_Slovakia,nationality_Slovenia,nationality_South Africa,nationality_Spain,nationality_Sweden,nationality_Switzerland,nationality_Tanzania,nationality_Togo,nationality_Tunisia,nationality_Turkey,nationality_Ukraine,nationality_United States,nationality_Uruguay,nationality_Venezuela,nationality_Wales,nationality_Zambia,nationality_Zimbabwe,player_positions_CAM,player_positions_CB,player_positions_CDM,player_positions_CF,player_positions_CM,player_positions_GK,player_positions_LB,player_positions_LM,player_positions_LW,player_positions_LWB,player_positions_RB,player_positions_RM,player_positions_RW,player_positions_RWB,player_positions_ST,preferred_foot_Left,preferred_foot_Right,player_traits_Avoids Using Weaker Foot,player_traits_Backs Into Player,player_traits_Beat Offside Trap,player_traits_Cautious With Crosses,player_traits_Chip Shot (AI),player_traits_Comes For Crosses,player_traits_Diver,player_traits_Dives Into Tackles (AI),player_traits_Early Crosser,player_traits_Finesse Shot,player_traits_Flair,player_traits_GK Long Throw,player_traits_GK Up for Corners,player_traits_Giant Throw-in,player_traits_Injury Free,player_traits_Injury Prone,player_traits_Leadership,player_traits_Long Passer (AI),player_traits_Long Shot Taker (AI),player_traits_Long Throw-in,player_traits_One Club Player,player_traits_Outside Foot Shot,player_traits_Playmaker (AI),player_traits_Power Free-Kick,player_traits_Power Header,player_traits_Puncher,player_traits_Rushes Out Of Goal,player_traits_Saves with Feet,player_traits_Selfish,player_traits_Set Play Specialist,player_traits_Solid Player,player_traits_Speed Dribbler (AI),player_traits_Takes Finesse Free Kicks,player_traits_Target Forward,player_traits_Team Player,player_traits_Technical Dribbler (AI),player_traits_Through Ball,player_tags_#Acrobat,player_tags_#Aerial Threat,player_tags_#Clinical Finisher,player_tags_#Complete Defender,player_tags_#Complete Forward,player_tags_#Complete Midfielder,player_tags_#Crosser,player_tags_#Distance Shooter,player_tags_#Dribbler,player_tags_#Engine,player_tags_#FK Specialist,player_tags_#Playmaker,player_tags_#Poacher,player_tags_#Speedster,player_tags_#Strength,player_tags_#Tackling,player_tags_#Tactician,best_position,position_category
6720,233763,P. Dahlberg,20,195,90,Watford,68,78,1100000,10000,1,3,1,,,,,,,68.0,65.0,66.0,69.0,28.0,66.0,11,5,11,28,9,10,10,11,28,30,25,31,24,63,21,50,44,35,61,19,30,6,7,33,12,13,13,68,65,66,66,69,24,24,24,22,24,24,24,22,25,25,25,24,27,27,27,24,23,27,27,27,23,22,24,24,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gk,gk
6723,235156,J. Dunne,21,183,75,Burnley,68,78,1300000,9000,1,3,2,52.0,37.0,50.0,54.0,68.0,63.0,,,,,,,40,40,71,64,34,46,31,28,62,67,53,51,48,64,57,44,65,52,71,28,54,66,30,37,35,70,70,8,13,14,6,14,51,51,51,49,49,49,49,49,50,50,50,51,55,55,55,51,60,64,64,64,60,62,67,67,67,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
6740,210635,K. Hause,23,191,93,Aston Villa,68,77,1300000,15000,1,3,2,63.0,45.0,56.0,55.0,67.0,72.0,,,,,,,52,35,61,64,31,53,32,26,63,57,61,64,53,65,56,70,71,61,83,50,58,64,32,56,40,70,69,15,16,14,10,14,53,53,53,53,53,53,53,53,54,54,54,55,58,58,58,55,62,64,64,64,62,64,67,67,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
6748,225748,T. Cantwell,21,184,70,Norwich City,68,77,1400000,15000,1,2,3,70.0,61.0,65.0,72.0,36.0,46.0,,,,,,,54,60,43,69,54,74,64,66,65,73,72,69,66,62,73,67,46,62,40,58,39,24,64,69,62,44,31,10,8,14,15,16,62,62,62,67,67,67,67,67,68,68,68,67,64,64,64,67,53,51,51,51,53,50,42,42,42,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lam,mid
7013,239097,D. Srbeny,25,190,83,Norwich City,68,72,1200000,20000,1,3,3,68.0,63.0,54.0,64.0,32.0,71.0,,,,,,,49,68,64,64,54,64,25,27,43,66,67,69,64,66,44,67,77,66,78,47,58,30,71,66,59,28,26,15,9,11,6,10,67,67,67,64,66,66,66,64,64,64,64,63,58,58,58,63,50,49,49,49,50,47,46,46,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ls,att
7147,188836,J. Steele,28,188,79,Brighton & Hove Albion,68,69,750000,15000,1,3,1,,,,,,,68.0,66.0,71.0,68.0,35.0,67.0,11,15,28,53,12,12,19,15,45,36,34,36,36,60,44,53,56,29,55,12,39,11,13,40,24,18,14,68,66,71,67,68,31,31,31,28,31,31,31,28,33,33,33,31,35,35,35,31,26,33,33,33,26,26,28,28,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gk,gk
7165,200807,K. Freeman,27,178,79,Sheffield United,68,69,900000,10000,1,3,3,69.0,56.0,61.0,65.0,65.0,67.0,,,,,,,71,58,57,65,49,64,45,36,59,65,68,69,74,64,62,58,77,76,63,56,62,56,53,57,30,69,66,15,14,11,11,14,60,60,60,63,61,61,61,63,62,62,62,64,62,62,62,64,67,64,64,64,67,66,64,64,64,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lwb,def
7245,52326,E. Jakupović,34,191,85,Leicester City,68,68,400000,20000,1,2,1,,,,,,,69.0,68.0,66.0,66.0,30.0,69.0,11,12,12,39,15,11,11,14,34,22,29,31,37,59,45,50,66,31,60,11,45,24,11,52,22,12,11,69,68,66,69,66,26,26,26,24,27,27,27,24,29,29,29,26,31,31,31,26,24,30,30,30,24,23,27,27,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gk,gk
7282,163201,M. McGovern,34,191,89,Norwich City,68,68,400000,15000,1,3,1,,,,,,,69.0,65.0,64.0,69.0,33.0,68.0,11,9,20,13,15,10,11,13,22,15,32,34,48,60,33,48,52,33,49,13,18,23,16,40,14,17,12,69,65,64,68,69,24,24,24,21,23,23,23,21,23,23,23,22,24,24,24,22,22,23,23,23,22,22,23,23,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gk,gk
7292,166862,J. Wright,33,185,70,Sheffield United,68,68,425000,10000,1,2,2,44.0,28.0,47.0,43.0,69.0,61.0,,,,,,,31,28,64,61,29,31,26,34,54,52,45,43,55,64,65,32,75,34,74,24,61,67,29,42,29,68,71,6,10,6,11,6,43,43,43,41,42,42,42,41,45,45,45,43,49,49,49,43,54,61,61,61,54,58,67,67,67,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
7314,173533,D. Button,30,191,87,Brighton & Hove Albion,68,68,600000,15000,1,3,1,,,,,,,70.0,68.0,65.0,68.0,53.0,65.0,13,12,19,46,11,23,12,15,33,33,55,52,50,64,45,49,58,35,40,13,12,24,12,41,11,17,11,70,68,65,65,68,30,30,30,32,33,33,33,32,35,35,35,34,34,34,34,34,30,30,30,30,30,29,24,24,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gk,gk
7376,186139,M. James,27,181,86,Leicester City,68,68,925000,30000,1,3,3,52.0,60.0,69.0,66.0,67.0,65.0,,,,,,,69,59,63,71,44,66,65,57,68,69,54,50,60,67,67,69,69,62,64,58,69,65,63,69,52,67,66,7,10,15,8,14,63,63,63,64,64,64,64,64,66,66,66,65,67,67,67,65,66,67,67,67,66,65,66,66,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcm,mid
7717,246147,M. Greenwood,17,187,65,Manchester United,67,87,1500000,7000,1,5,3,76.0,66.0,61.0,68.0,36.0,59.0,,,,,,,54,67,62,64,61,68,64,65,61,66,76,76,73,65,64,67,63,65,62,65,44,34,68,62,58,36,30,5,6,6,9,8,67,67,67,67,67,67,67,67,66,66,66,66,61,61,61,66,53,51,51,51,53,51,46,46,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ls,att
7720,241042,O. Skipp,18,175,70,Tottenham Hotspur,67,86,1500000,7000,1,3,2,63.0,45.0,63.0,63.0,62.0,62.0,,,,,,,52,41,51,73,35,60,48,42,66,68,67,59,58,64,67,55,61,67,57,45,67,61,50,62,54,69,63,8,12,9,7,5,55,55,55,59,59,59,59,59,61,61,61,61,64,64,64,61,63,66,66,66,63,63,62,62,62,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ldm,mid
7725,237329,J. Willock,19,184,71,Arsenal,67,84,1600000,10000,1,3,3,73.0,53.0,64.0,68.0,54.0,66.0,,,,,,,50,51,41,71,42,66,54,46,67,69,74,73,70,65,72,60,60,73,64,52,66,57,66,68,47,58,51,11,6,12,8,9,60,60,60,65,65,65,65,65,66,66,66,66,66,66,66,66,62,63,63,63,62,60,58,58,58,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lam,mid
7785,245226,Gonçalo Cardoso,18,189,83,West Ham United,67,79,1200000,6000,1,3,2,52.0,29.0,38.0,48.0,65.0,73.0,,,,,,,25,24,66,55,28,44,30,31,36,52,52,52,46,62,46,41,71,61,79,28,73,61,29,28,40,69,66,10,7,14,14,7,45,45,45,42,43,43,43,42,43,43,43,44,46,46,46,44,55,58,58,58,55,58,66,66,66,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
7841,236247,H. Kane,20,177,67,Liverpool,67,77,1200000,15000,1,3,3,71.0,59.0,63.0,65.0,55.0,60.0,,,,,,,46,60,56,72,47,62,45,49,67,67,69,72,67,66,78,63,59,69,54,59,66,54,59,67,55,59,62,11,12,6,14,9,62,62,62,63,64,64,64,63,66,66,66,64,66,66,66,64,61,63,63,63,61,61,59,59,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lam,mid
7845,238062,B. Baningime,20,178,70,Everton,67,77,1100000,15000,1,3,2,55.0,46.0,64.0,65.0,65.0,61.0,,,,,,,51,36,55,73,37,66,45,47,66,62,53,57,64,64,70,61,63,62,58,55,66,69,45,68,48,65,68,9,14,10,12,14,54,54,54,58,58,58,58,58,61,61,61,60,64,64,64,60,63,66,66,66,63,63,64,64,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ldm,mid
7870,222922,J. Hesketh,23,168,63,Southampton,67,76,1200000,15000,1,3,3,65.0,53.0,69.0,72.0,40.0,45.0,,,,,,,62,54,51,74,47,71,61,60,64,71,69,62,78,61,85,53,67,56,36,52,49,28,54,73,59,53,46,13,11,10,10,12,58,58,58,65,64,64,64,65,67,67,67,66,64,64,64,66,55,54,54,54,55,53,46,46,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lam,mid
7882,230882,J. Simpson,22,191,83,Bournemouth,67,76,1100000,15000,1,2,2,56.0,37.0,50.0,54.0,66.0,71.0,,,,,,,40,31,67,59,37,51,43,36,54,57,55,56,50,63,57,54,71,64,75,32,69,65,34,45,45,67,66,8,6,5,8,6,50,50,50,48,49,49,49,48,50,50,50,51,54,54,54,51,59,62,62,62,59,61,66,66,66,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
8035,228768,Xande Silva,22,177,68,West Ham United,67,73,1000000,20000,1,3,3,75.0,61.0,58.0,72.0,27.0,58.0,,,,,,,58,62,54,62,57,74,64,33,45,71,76,74,72,64,69,67,65,56,60,53,55,24,65,64,55,23,22,8,16,15,15,11,65,65,65,67,67,67,67,67,66,66,66,66,58,58,58,66,49,45,45,45,49,46,41,41,41,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lw,att
8038,231535,C. Borthwick-Jackson,22,189,73,Manchester United,67,73,925000,20000,1,3,3,70.0,45.0,63.0,62.0,64.0,66.0,,,,,,,72,42,65,64,41,62,72,48,59,66,67,73,58,59,58,53,70,68,69,44,57,63,55,55,46,66,64,6,11,8,11,9,57,57,57,61,59,59,59,61,59,59,59,62,60,60,60,62,66,63,63,63,66,66,64,64,64,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lwb,def
